post_id,tweet_date,entity,entity_name,match_tier,stance,stance_source,indices_used,sectors_used,peers_used,used_fallback,pre_vol,pre_ret_1,pre_ret_3,weekday,after_hours,text,raw_eod,abn_idx_eod,abn_sec_eod,abn_peer_eod,band_eod,label_eod,raw_2d,abn_idx_2d,abn_sec_2d,abn_peer_2d,band_2d,label_2d,raw_3d,abn_idx_3d,abn_sec_3d,abn_peer_3d,band_3d,label_3d,raw_1w,abn_idx_1w,abn_sec_1w,abn_peer_1w,band_1w,label_1w,raw_2w,abn_idx_2w,abn_sec_2w,abn_peer_2w,band_2w,label_2w,raw_3w,abn_idx_3w,abn_sec_3w,abn_peer_3w,band_3w,label_3w,raw_1mo,abn_idx_1mo,abn_sec_1mo,abn_peer_1mo,band_1mo,label_1mo,abn_sec_30m,label_30m,abn_sec_1h,label_1h
114176199348948643,2025-03-17,TSLA,Tesla,direct,neutral,cache,SPY QQQ,XLY,AMZN HD MCD NKE,0,0.0495,0.0386,0.0841,0,1,“Stranded NASA astronauts thank Musk and Trump”,-0.0288,-0.0359,-0.0302,-0.0366,0.0248,NEUTRAL,-0.0806,-0.0737,-0.0642,-0.0813,0.035,NEUTRAL,-0.0375,-0.0427,-0.04,-0.0458,0.0429,NEUTRAL,0.0149,0.011,0.0112,0.0222,0.0554,NEUTRAL,0.0755,0.0907,0.0711,0.0816,0.0783,NEUTRAL,-0.023,0.0855,0.0453,0.0489,0.0959,NEUTRAL,0.0297,0.0717,0.0599,0.0639,0.1135,NEUTRAL,-0.02,NEUTRAL,-0.0471,NEUTRAL
114179081339591399,2025-03-17,TSLA,Tesla,direct,positive,cache,SPY QQQ,XLY,AMZN HD MCD NKE,0,0.0495,0.0386,0.0841,0,0,"I just spoke with the Acting Administrator of NASA, Janet Petro. She is coordinating our Team of highly respected Scientists, Space Engineers, and various other “geniuses,” who has agreed to let our A",-0.0125,-0.0041,-0.0039,-0.0063,0.0249,NEUTRAL,0.0337,0.0301,0.0233,0.0307,0.0353,NEUTRAL,0.0355,0.035,0.0275,0.0294,0.0432,NEUTRAL,0.2202,0.1979,0.1705,0.2045,0.0557,UP,0.1359,0.1494,0.1214,0.1296,0.0788,UP,0.0225,0.1321,0.0944,0.0843,0.0966,NEUTRAL,0.1137,0.158,0.1432,0.1465,0.1142,UP,0.0029,NEUTRAL,0.0051,UP
114186559522815802,2025-03-19,TSLA,Tesla,direct,positive,cache,SPY QQQ,XLY,AMZN HD MCD NKE,0,0.0503,-0.0534,-0.0639,2,1,Wow. What a great interview of Elon Musk by Sean Hannity. A must watch. TWO GREAT AMERICANS!!!  DJT,0.0183,0.0103,0.0062,0.0111,0.0252,NEUTRAL,0.0201,0.0151,0.0104,0.0111,0.0356,NEUTRAL,0.0738,0.0671,0.0605,0.0727,0.0436,UP,0.2441,0.2131,0.1844,0.2265,0.0562,UP,0.1591,0.1628,0.1323,0.1464,0.0795,UP,-0.0421,0.0786,0.0504,0.0405,0.0974,NEUTRAL,0.0429,0.1081,0.0948,0.1007,0.1153,NEUTRAL,-0.0228,NEUTRAL,0.0149,UP
114186559522815802,2025-03-19,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.039,-0.0229,0.048,2,1,Wow. What a great interview of Elon Musk by Sean Hannity. A must watch. TWO GREAT AMERICANS!!!  DJT,0.0148,0.0071,,,0.0195,NA,-0.0128,-0.0175,,,0.0276,NA,-0.002,-0.007,,,0.0338,NA,0.1272,0.1016,,,0.0436,NA,-0.0015,-0.0012,,,0.0617,NA,-0.1789,-0.0637,,,0.0755,NA,-0.0271,0.0361,,,0.0894,NA,,NA,,NA
114190845050387383,2025-03-19,TSLA,Tesla,direct,neutral,cache,SPY QQQ,XLY,AMZN HD MCD NKE,0,0.0503,-0.0534,-0.0639,2,0,“TRUMP ON TESLA TERRORISM”,0.0125,0.0081,0.0075,0.013,0.0259,NEUTRAL,0.0658,0.0596,0.0572,0.075,0.0366,NEUTRAL,0.193,0.1667,0.1466,0.184,0.0449,NEUTRAL,0.1659,0.1511,0.1249,0.1464,0.0579,NEUTRAL,0.2117,0.2092,0.1703,0.1984,0.0819,NEUTRAL,0.1665,0.1888,0.1649,0.1782,0.1003,NEUTRAL,0.0344,0.0994,0.0847,0.0868,0.1187,NEUTRAL,-0.0019,NEUTRAL,-0.0001,NEUTRAL
114194879718374915,2025-03-20,NVDA,NVIDIA,direct,neutral,cache,SPY QQQ DIA,XLK SMH,AAPL MSFT AMD AVGO INTC TSM,0,0.0422,0.0181,-0.0341,3,1,âNvidia to spend hundreds of billions in U.S. during Trump's termâ https://www.axios.com/2025/03/20/nvidia-spend-hundreds-billions-us-during-trump-term,0.017,0.0123,0.0106,0.0116,0.0211,NEUTRAL,0.0099,0.0037,0.0072,-0.0036,0.0298,NEUTRAL,0.0417,0.0175,0.0165,0.0164,0.0365,NEUTRAL,-0.0239,-0.0395,-0.0202,-0.0256,0.0472,NEUTRAL,-0.0526,-0.0582,-0.022,-0.0296,0.0667,NEUTRAL,-0.019,0.0046,0.0322,0.0557,0.0817,NEUTRAL,-0.1292,-0.0654,-0.0114,-0.0095,0.0967,NEUTRAL,0.0,NEUTRAL,0.0133,NEUTRAL
114195442142009895,2025-03-20,AAPL,Apple,direct,neutral,cache,SPY QQQ DIA,XLK,MSFT NVDA AMD AVGO,0,0.0177,0.012,0.0082,3,0,Financial Times: “The huge spending projection from the world’s most valuable semiconductor group (Nvidia) follows multibillion-dollar US investment plans announced by other technology companies inclu,0.0317,0.0213,0.0163,0.0173,0.0088,NEUTRAL,0.0433,0.0148,0.0087,0.0114,0.0124,NEUTRAL,0.0576,0.026,0.0196,0.026,0.0152,NEUTRAL,0.0581,0.0421,0.0526,0.0754,0.0196,NEUTRAL,-0.0396,-0.0014,0.0323,0.0799,0.0278,NEUTRAL,-0.0999,-0.0438,-0.024,-0.0176,0.034,NEUTRAL,-0.087,-0.0041,0.0199,0.0571,0.0402,NEUTRAL,0.0006,NEUTRAL,-0.0049,NEUTRAL
114195442142009895,2025-03-20,NVDA,NVIDIA,direct,neutral,cache,SPY QQQ DIA,XLK SMH,AAPL MSFT AMD AVGO INTC TSM,0,0.0422,0.0181,-0.0341,3,0,Financial Times: “The huge spending projection from the world’s most valuable semiconductor group (Nvidia) follows multibillion-dollar US investment plans announced by other technology companies inclu,0.0065,-0.0039,-0.0057,-0.0132,0.0211,NEUTRAL,0.0382,0.0097,0.0033,0.0072,0.0299,NEUTRAL,0.0321,0.0005,-0.0024,-0.0006,0.0366,NEUTRAL,-0.0471,-0.0631,-0.0386,-0.0538,0.0472,NEUTRAL,-0.1295,-0.0913,-0.0325,-0.0546,0.0668,NEUTRAL,-0.0801,-0.024,0.0175,0.0378,0.0818,NEUTRAL,-0.1713,-0.0884,-0.0394,-0.0355,0.0968,NEUTRAL,0.001,NEUTRAL,0.0039,NEUTRAL
114198186465713235,2025-03-21,TSLA,Tesla,direct,negative,cache,SPY QQQ,XLY,AMZN HD MCD NKE,0,0.052,0.0017,-0.0074,4,1,"The Fake News is at it again, this time the Failing New York Times. They said, incorrectly, that Elon Musk is going to the Pentagon tomorrow to be briefed on any potential “war with China.” How ridicu",0.0584,0.0471,0.0426,0.0511,0.026,NEUTRAL,0.1847,0.1532,0.1309,0.1621,0.0368,NEUTRAL,0.2262,0.1905,0.164,0.2127,0.045,NEUTRAL,0.1623,0.1466,0.1133,0.1369,0.0581,NEUTRAL,0.1374,0.1816,0.152,0.1695,0.0822,NEUTRAL,0.0741,0.1338,0.1048,0.1037,0.1007,NEUTRAL,-0.0319,0.0512,0.0373,0.0418,0.1191,NEUTRAL,0.0386,NEUTRAL,0.0215,NEUTRAL
114200175082806882,2025-03-21,TSLA,Tesla,direct,negative,cache,SPY QQQ,XLY,AMZN HD MCD NKE,0,0.052,0.0017,-0.0074,4,1,"“Elon Musk will be briefed by the Pentagon about the USA’s top secret plans against China should there be a War,”according to the Failing New York Times, one of the worst and most purposely inaccurate",0.0584,0.0471,0.0426,0.0511,0.026,NEUTRAL,0.1847,0.1532,0.1309,0.1621,0.0368,NEUTRAL,0.2262,0.1905,0.164,0.2127,0.045,NEUTRAL,0.1623,0.1466,0.1133,0.1369,0.0581,NEUTRAL,0.1374,0.1816,0.152,0.1695,0.0822,NEUTRAL,0.0741,0.1338,0.1048,0.1037,0.1007,NEUTRAL,-0.0319,0.0512,0.0373,0.0418,0.1191,NEUTRAL,0.0386,NEUTRAL,0.0215,NEUTRAL
114200244380161257,2025-03-21,TSLA,Tesla,direct,neutral,cache,SPY QQQ,XLY,AMZN HD MCD NKE,0,0.052,0.0017,-0.0074,4,1,"I look forward to watching the sick terrorist thugs get 20 year jail sentences for what they are doing to Elon Musk and Tesla. Perhaps they could serve them in the prisons of El Salvador, which have b",0.0584,0.0471,0.0426,0.0511,0.026,NEUTRAL,0.1847,0.1532,0.1309,0.1621,0.0368,NEUTRAL,0.2262,0.1905,0.164,0.2127,0.045,NEUTRAL,0.1623,0.1466,0.1133,0.1369,0.0581,NEUTRAL,0.1374,0.1816,0.152,0.1695,0.0822,NEUTRAL,0.0741,0.1338,0.1048,0.1037,0.1007,NEUTRAL,-0.0319,0.0512,0.0373,0.0418,0.1191,NEUTRAL,0.0386,NEUTRAL,0.0215,NEUTRAL
114205890583765400,2025-03-22,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0402,0.011,0.008,5,1,"While the State of Maine has apologized for their Governor’s strong, but totally incorrect, statement about men playing in women’s sports while at the White House House Governor’s Conference, we have ",0.014,0.0082,,,0.0201,NA,0.1038,0.0956,,,0.0284,NA,0.0106,0.0145,,,0.0348,NA,-0.043,-0.0164,,,0.045,NA,-0.1752,-0.0604,,,0.0636,NA,-0.0883,-0.0237,,,0.0779,NA,0.1414,0.2177,,,0.0922,NA,,NA,,NA
114212946787400937,2025-03-23,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0402,0.011,0.008,6,1,But he doesn’t mind if criminals come into our Country. He is a Constitutional disaster! DJT,0.014,0.0082,,,0.0201,NA,0.1038,0.0956,,,0.0284,NA,0.0106,0.0145,,,0.0348,NA,-0.043,-0.0164,,,0.045,NA,-0.1752,-0.0604,,,0.0636,NA,-0.0883,-0.0237,,,0.0779,NA,0.1414,0.2177,,,0.0922,NA,,NA,,NA
114259522932730072,2025-03-31,TSLA,Tesla,direct,neutral,cache,SPY QQQ,XLY,AMZN HD MCD NKE,0,0.0588,-0.0167,-0.0474,0,1,“House GOP campaign chairman says voters will ‘reward us’ for the Trump-Musk DOGE cuts” https://apnews.com/article/musk-doge-trump-republicans-2026-elections-hudson-b853ea4198ad6f967b1acfc4e2954833,0.0177,0.0087,0.006,0.0085,0.0294,NEUTRAL,0.0719,0.0561,0.0409,0.0538,0.0416,NEUTRAL,0.0132,0.0496,0.0445,0.0496,0.051,NEUTRAL,-0.1157,-0.0214,-0.0316,-0.051,0.0658,NEUTRAL,-0.0434,-0.0165,-0.0082,-0.0186,0.093,NEUTRAL,-0.0979,-0.0464,-0.0419,-0.0455,0.1139,NEUTRAL,0.0696,0.0635,0.0693,0.0838,0.1348,NEUTRAL,0.0806,NEUTRAL,0.0277,NEUTRAL
114265268833712885,2025-04-01,TSLA,Tesla,direct,positive,cache,SPY QQQ,XLY,AMZN HD MCD NKE,0,0.0586,0.0359,-0.0171,1,1,"“Judges are just pretending to be Judges! They are making the law instead of deciding the law!” — Elon Musk. In other words, they are totally out of control, in complete violation of our Constitution.",0.1106,0.0913,0.0729,0.094,0.0293,UP,0.0498,0.0829,0.0748,0.0836,0.0414,UP,-0.0596,0.0319,0.0075,0.005,0.0508,NEUTRAL,-0.1286,-0.0221,-0.0286,-0.0456,0.0655,NEUTRAL,-0.0019,0.0225,0.034,0.0312,0.0927,NEUTRAL,-0.0152,0.0149,0.0135,0.0121,0.1135,NEUTRAL,0.1018,0.082,0.0895,0.1062,0.1343,NEUTRAL,-0.008,NEUTRAL,-0.02,NEUTRAL
114296933498836216,2025-04-07,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0493,-0.0717,-0.1565,0,0,Seeing the World Champion Los Angeles Dodgers at 11:00 A.M. Exciting!!! DJT,-0.0798,-0.0312,,,0.0218,NEUTRAL,0.1196,0.0683,,,0.0308,NEUTRAL,0.0378,0.0326,,,0.0378,NEUTRAL,0.0456,0.0125,,,0.0488,NEUTRAL,0.3063,0.2959,,,0.069,NEUTRAL,0.3797,0.3175,,,0.0845,NEUTRAL,0.3366,0.2614,,,0.0999,NEUTRAL,,NEUTRAL,,NEUTRAL
114307832213562859,2025-04-09,AAPL,Apple,direct,negative,cache,SPY QQQ DIA,XLK,MSFT NVDA AMD AVGO,0,0.0307,-0.0498,-0.1514,2,1,"This is a GREAT time to move your COMPANY into the United States of America, like Apple, and so many others, in record numbers, are doing. ZERO TARIFFS, and almost immediate Electrical/Energy hook ups",0.1564,0.0482,0.0245,0.0016,0.0154,NEUTRAL,0.1074,0.0406,0.0282,0.0242,0.0217,NEUTRAL,0.1524,0.0671,0.051,0.0247,0.0266,NEUTRAL,0.1756,0.0833,0.0601,0.0508,0.0344,NEUTRAL,0.1899,0.1087,0.0903,0.1093,0.0486,NEUTRAL,0.2358,0.1156,0.07,0.0772,0.0595,NEUTRAL,0.1485,0.0041,-0.0612,-0.113,0.0704,NEUTRAL,-0.028,DOWN,0.0148,NEUTRAL
114308228615083777,2025-04-09,JPM,JPMorgan Chase,direct,negative,cache,SPY DIA,XLF,BAC WFC GS MS,0,0.0267,0.0113,-0.0458,2,1,"“Fixing Trade and Tariffs is a good thing!” Jamie Dimon, JPMorgan Chase, Chairman & CEO, on Maria B Show!",0.1028,0.0011,0.0105,-0.0129,0.0134,NEUTRAL,0.0688,0.0054,0.007,-0.0003,0.0189,NEUTRAL,0.1115,0.0303,0.0322,0.0359,0.0231,NEUTRAL,0.0971,0.0098,0.0039,-0.0231,0.0299,NEUTRAL,0.1336,0.0587,0.0299,-0.0073,0.0422,NEUTRAL,0.1512,0.0429,0.0235,-0.0268,0.0517,NEUTRAL,0.1928,0.0637,0.0397,-0.0436,0.0612,NEUTRAL,0.0,NEUTRAL,0.0006,NEUTRAL
114308272725981913,2025-04-09,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0441,-0.0381,-0.0951,2,0,THIS IS A GREAT TIME TO BUY!!! DJT,-0.0953,-0.0811,,,0.0328,NA,-0.0905,-0.0938,,,0.0464,NA,-0.0886,-0.1016,,,0.0568,NA,-0.0496,-0.0374,,,0.0734,NA,0.259,0.2317,,,0.1037,NA,0.1907,0.1412,,,0.127,NA,0.1984,0.1379,,,0.1503,NA,,NA,,NA
114313667304867320,2025-04-10,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0656,0.2167,0.1861,3,1,"Great News! “The Big, Beautiful Bill” is coming along really well. Republicans are working together nicely. Biggest Tax Cuts in USA History!!! Getting close. DJT",-0.0953,-0.0811,,,0.0328,NA,-0.0905,-0.0938,,,0.0464,NA,-0.0886,-0.1016,,,0.0568,NA,-0.0496,-0.0374,,,0.0734,NA,0.259,0.2317,,,0.1037,NA,0.1907,0.1412,,,0.127,NA,0.1984,0.1379,,,0.1503,NA,,NA,,NA
114319533589155171,2025-04-11,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0669,-0.073,0.0849,4,1,"We are doing really well on our TARIFF POLICY.  Very exciting for America, and the World!!! It is moving along quickly.  DJT",-0.0063,-0.0272,,,0.0334,NA,-0.0042,-0.035,,,0.0473,NA,0.05,0.0221,,,0.0579,NA,0.1594,0.1529,,,0.0748,NA,0.3751,0.3222,,,0.1058,NA,0.3398,0.2562,,,0.1295,NA,0.3493,0.2346,,,0.1533,NA,,NA,,NA
114319659315817918,2025-04-11,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0669,-0.073,0.0849,4,0,"The House and Senate should push hard for more Daylight at the end of a day. Very popular and, most importantly, no more changing of the clocks, a big inconvenience and, for our government, A VERY COS",-0.0217,-0.0126,,,0.0329,NEUTRAL,0.0315,0.0434,,,0.0465,NEUTRAL,0.0202,0.054,,,0.057,NEUTRAL,0.1623,0.2177,,,0.0736,NEUTRAL,0.3349,0.3224,,,0.104,NEUTRAL,0.2537,0.218,,,0.1274,NEUTRAL,0.3602,0.2816,,,0.1508,NEUTRAL,,NEUTRAL,,NEUTRAL
114336879485867419,2025-04-14,NVDA,NVIDIA,direct,neutral,cache,SPY QQQ DIA,XLK SMH,AAPL MSFT AMD AVGO INTC TSM,0,0.0546,0.0312,0.1519,0,0,“NVIDIA to Manufacture American-Made AI Supercomputers in US for First Time” https://blogs.nvidia.com/blog/nvidia-manufacture-american-made-ai-supercomputers-us/,0.0111,0.0145,0.0094,0.0126,0.0272,NEUTRAL,-0.0584,-0.0319,-0.0215,-0.0178,0.0385,NEUTRAL,-0.0854,-0.055,-0.0414,-0.0344,0.0472,NEUTRAL,-0.1089,-0.0797,-0.0623,-0.0639,0.0609,NEUTRAL,-0.0176,-0.0387,-0.0579,-0.0481,0.0862,NEUTRAL,0.0232,-0.0075,-0.0416,-0.0482,0.1055,NEUTRAL,0.2196,0.134,0.0238,0.0149,0.1249,NEUTRAL,0.0079,NEUTRAL,0.0069,NEUTRAL
114341773968885783,2025-04-15,NVDA,NVIDIA,direct,neutral,cache,SPY QQQ DIA,XLK SMH,AAPL MSFT AMD AVGO INTC TSM,0,0.0545,-0.002,-0.0317,1,1,"NVIDIA COMMITS 500 BILLION DOLLARS TO BUILD A.I. SUPERCOMPUTERS, PLUS, IN THE UNITED STATES, EXCLUSIVELY. This is very big and exciting news. All necessary permits will be expedited and quickly delive",0.0111,0.0145,0.0094,0.0126,0.0272,NEUTRAL,-0.0584,-0.0319,-0.0215,-0.0178,0.0385,NEUTRAL,-0.0854,-0.055,-0.0414,-0.0344,0.0472,NEUTRAL,-0.1089,-0.0797,-0.0623,-0.0639,0.0609,NEUTRAL,-0.0176,-0.0387,-0.0579,-0.0481,0.0862,NEUTRAL,0.0232,-0.0075,-0.0416,-0.0482,0.1055,NEUTRAL,0.2196,0.134,0.0238,0.0149,0.1249,NEUTRAL,-0.0106,NEUTRAL,-0.001,NEUTRAL
114342518862792060,2025-04-15,BA,Boeing,direct,negative,cache,SPY DIA,XLI ITA,CAT GE RTX UNP LMT NOC GD,0,0.0516,0.0156,-0.0096,1,0,"Our farmers are GREAT, but because of their GREATNESS, they are always put on the Front Line with our adversaries, such as China, whenever there is a Trade negotiation or, in this case, a Trade War. T",0.0136,0.0262,0.0186,0.0187,0.0259,NEUTRAL,0.0488,0.0671,0.0514,0.0541,0.0367,NEUTRAL,0.0322,0.0744,0.0563,0.0547,0.0449,NEUTRAL,0.1166,0.1208,0.1134,0.1455,0.058,NEUTRAL,0.187,0.1603,0.1415,0.2054,0.082,NEUTRAL,0.202,0.1632,0.1336,0.2206,0.1004,NEUTRAL,0.336,0.2542,0.2011,0.2928,0.1188,NEUTRAL,0.004,NEUTRAL,0.0065,NEUTRAL
114359040827344338,2025-04-18,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0707,0.1165,0.1643,4,1,"Prime Minister Georgia Meloni of Italy was great yesterday in her visit to the White House. She loves her country, and the impression she left on everyone was FANTASTIC!!!  DJT",0.0546,0.0686,,,0.0354,NA,0.109,0.0973,,,0.05,NA,0.237,0.2097,,,0.0613,NA,0.2258,0.1692,,,0.0791,NA,0.1944,0.1069,,,0.1118,NA,0.1672,0.0843,,,0.137,NA,0.1756,0.0342,,,0.1621,NA,,NA,,NA
114372126396548824,2025-04-20,AMD,AMD,direct,positive,cache,SPY QQQ,XLK SMH,AAPL MSFT NVDA AVGO INTC TSM,0,0.0707,-0.0089,-0.0741,6,1,"HOPEFULLY RUSSIA AMD UKRAINE WILL MAKE A DEAL THIS WEEK. BOTH WILL THEN START TO DO BIG BUSINESS WITH THE UNITED STATES OF AMERICA, WHICH IS THRIVING, AND MAKE A FORTUNE!",-0.0053,0.0075,0.0026,0.0021,0.0353,NEUTRAL,0.0028,-0.0102,-0.0121,-0.0105,0.05,NEUTRAL,0.0508,0.0185,0.0026,-0.0046,0.0612,NEUTRAL,0.1236,0.0561,0.0134,0.0318,0.079,NEUTRAL,0.1486,0.0471,-0.0018,-0.0287,0.1117,NEUTRAL,0.1955,0.0974,0.031,0.0166,0.1368,NEUTRAL,0.3339,0.1676,0.0649,0.0553,0.1619,NEUTRAL,0.0,NEUTRAL,0.0013,NEUTRAL
114379314291410399,2025-04-22,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0708,0.0204,0.1268,1,1,"I have agreed to do the Commencement Address at two really GREAT places, the University of Alabama and, WEST POINT. Stay tuned for times and dates!!!  DJT",0.0359,0.0222,,,0.0354,NA,0.1555,0.1261,,,0.0501,NA,0.1454,0.0944,,,0.0613,NA,0.1314,0.0724,,,0.0791,NA,0.0626,-0.0207,,,0.1119,NA,0.1235,0.0027,,,0.1371,NA,0.0902,-0.0496,,,0.1622,NA,,NA,,NA
114393194962253226,2025-04-24,AAPL,Apple,direct,negative,cache,SPY QQQ DIA,XLK,MSFT NVDA AMD AVGO,0,0.05,0.0243,0.0387,3,0,"Harvard is an Anti-Semitic, Far Left Institution, as are numerous others, with students being accepted from all over the World that want to rip our Country apart. The place is a Liberal mess, allowing",0.0141,0.0067,-0.0038,-0.0184,0.0251,NEUTRAL,0.0183,0.0098,0.0021,-0.0054,0.0355,NEUTRAL,0.0235,0.0082,0.0025,0.0019,0.0435,NEUTRAL,0.0337,0.0097,-0.0066,-0.0164,0.0562,NEUTRAL,-0.043,-0.0811,-0.1068,-0.148,0.0794,DOWN,0.026,-0.0577,-0.1188,-0.2127,0.0973,NEUTRAL,-0.0525,-0.1165,-0.16,-0.2556,0.1151,DOWN,-0.0076,DOWN,-0.0183,DOWN
114393469355437462,2025-04-24,BA,Boeing,direct,neutral,cache,SPY DIA,XLI ITA,CAT GE RTX UNP LMT NOC GD,0,0.0517,0.0606,0.0647,3,0,"Boeing should default China for not taking the beautifully finished planes that China committed to purchase. This is just a small example of what China has done to the USA, for years… And, by the way,",0.0082,0.0031,0.0021,0.0038,0.0258,NEUTRAL,0.0329,0.026,0.0218,0.022,0.0365,NEUTRAL,0.0312,0.0175,0.0146,0.0221,0.0448,NEUTRAL,0.0362,0.016,0.0052,0.0115,0.0578,NEUTRAL,0.0861,0.0518,0.0244,0.0451,0.0817,NEUTRAL,0.1685,0.0989,0.0593,0.0898,0.1001,NEUTRAL,0.1465,0.0959,0.0412,0.1086,0.1184,NEUTRAL,0.0001,NEUTRAL,0.0045,NEUTRAL
114414863742664682,2025-04-28,AMZN,Amazon,indirect,positive,cache,SPY QQQ DIA,XLY,TSLA HD MCD NKE,0,0.0433,0.0131,0.0913,0,1,"Great Pollster John McLaughlin, one of the most highly respected in the industry, has just stated that The Failing New York Times Poll, and the ABC/Washington Post Poll, about a person named DONALD J.",-0.0127,-0.0123,-0.0091,-0.0075,0.0217,NEUTRAL,-0.0143,-0.0207,-0.0178,-0.0141,0.0306,NEUTRAL,-0.0299,-0.0373,-0.0243,-0.0215,0.0375,NEUTRAL,-0.0007,-0.0304,-0.0161,-0.0051,0.0484,NEUTRAL,0.0155,-0.0116,-0.0048,0.004,0.0685,NEUTRAL,0.0814,0.0006,-0.0159,0.003,0.0839,NEUTRAL,0.0837,0.0071,-0.0096,0.0222,0.0993,NEUTRAL,-0.0386,NEUTRAL,-0.0072,NEUTRAL
114414928875781139,2025-04-28,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0692,-0.0004,0.1053,0,1,"Warren Zeiders is FANTASTIC. Go to his concerts, and ENJOY! DJT",-0.016,-0.015,,,0.0346,NEUTRAL,-0.0484,-0.0537,,,0.0489,NEUTRAL,-0.0651,-0.0709,,,0.0599,NEUTRAL,-0.0297,-0.0576,,,0.0774,NEUTRAL,-0.0518,-0.0753,,,0.1094,NEUTRAL,-0.0232,-0.1009,,,0.134,NEUTRAL,-0.1219,-0.194,,,0.1585,NEUTRAL,,NEUTRAL,,NEUTRAL
114421082367450202,2025-04-29,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0689,-0.0119,-0.0208,1,1,"100 VERY SPECIAL DAYS. MAKE AMERICA GREAT AGAIN!!!Danielle Alvarez of the RNC, and Paul Perez of Border Patrol, were GREAT on Fox & Friends (First). Thank you both! DJT",-0.0295,-0.0394,,,0.0344,NA,-0.0466,-0.0569,,,0.0487,NA,-0.0392,-0.0567,,,0.0597,NA,-0.0575,-0.0841,,,0.077,NA,-0.0035,-0.0656,,,0.1089,NA,-0.026,-0.1097,,,0.1334,NA,-0.1651,-0.2358,,,0.1579,NA,,NA,,NA
114432954072144063,2025-05-01,NVDA,NVIDIA,direct,positive,cache,SPY QQQ DIA,XLK SMH,AAPL MSFT AMD AVGO INTC TSM,0,0.0573,-0.0009,-0.0188,3,0,"NVIDIA CEO Jensen Huang: ""We're going to build NVIDIA's technology, the next generation of that, all here in the United States. Without the President's leadership, his policies, his support, and very ",0.0028,-0.001,-0.0022,0.0014,0.0288,NEUTRAL,-0.0032,-0.0024,-0.0022,0.0044,0.0407,NEUTRAL,-0.0056,0.0043,0.0041,0.0116,0.0498,NEUTRAL,0.0279,0.0248,0.0133,0.011,0.0644,NEUTRAL,0.1809,0.1338,0.07,0.1089,0.091,NEUTRAL,0.1633,0.1277,0.0789,0.09,0.1115,NEUTRAL,0.2032,0.1516,0.1046,0.1254,0.1319,NEUTRAL,0.0029,NEUTRAL,0.0325,UP
114432976140064253,2025-05-01,JNJ,Johnson & Johnson,direct,positive,cache,SPY DIA,XLV,UNH PFE MRK ABBV,0,0.0156,0.0026,0.0112,3,0,"It was my great honor to recognize some of the businesses making massive new investments right here in the United States of America—Hyundai, CMA CGM, Worldwide Amazon Stores, Venture Global LNG, Sieme",0.0003,-0.003,0.0022,0.002,0.0078,NEUTRAL,-0.0069,-0.0064,-0.0022,-0.0011,0.011,NEUTRAL,-0.0103,-0.0007,0.0219,0.0391,0.0135,NEUTRAL,-0.0026,-0.0055,0.0309,0.0489,0.0174,NEUTRAL,-0.0414,-0.0784,0.0186,0.0489,0.0246,NEUTRAL,-0.0222,-0.0474,0.0372,0.0479,0.0301,NEUTRAL,0.0042,-0.0354,0.048,0.0724,0.0357,NEUTRAL,-0.0015,NEUTRAL,0.0032,UP
114432976140064253,2025-05-01,MRK,Merck,direct,positive,cache,SPY DIA,XLV,UNH JNJ PFE ABBV,0,0.0245,0.0058,0.0297,3,0,"It was my great honor to recognize some of the businesses making massive new investments right here in the United States of America—Hyundai, CMA CGM, Worldwide Amazon Stores, Venture Global LNG, Sieme",-0.012,-0.0153,-0.0101,-0.0121,0.0125,NEUTRAL,-0.016,-0.0155,-0.0114,-0.0149,0.0176,NEUTRAL,-0.0612,-0.0516,-0.029,-0.0338,0.0216,NEUTRAL,-0.0777,-0.0805,-0.0442,-0.0351,0.0278,NEUTRAL,-0.1115,-0.1485,-0.0515,-0.0513,0.0394,NEUTRAL,-0.0754,-0.1006,-0.0161,-0.0266,0.0482,NEUTRAL,-0.0943,-0.134,-0.0506,-0.0657,0.0571,NEUTRAL,-0.0059,NEUTRAL,0.0004,NEUTRAL
